354,323,185
285,287,286
267,266,243
200,232,201
18,122,126
337,82,2
289,292,291
251,253,250
65,116,72
45,355,275
72,8,25
345,82,346
233,231,232
52,6,86
202,206,205
299,247,246
101,47,107
138,126,122
85,18,126
138,115,45
353,354,355
143,100,10
337,335,82
262,264,263
52,86,23
280,228,279
40,123,41
127,113,26
38,82,335
62,113,129
143,108,36
63,7,74
233,165,231
268,273,266
261,283,281
241,238,239
364,192,191
168,159,170
299,250,297
118,120,80
118,114,110
67,29,107
348,56,347
134,64,29
325,324,312
134,69,64
338,327,328
21,134,29
206,209,106
22,113,127
84,43,130
65,92,135
82,130,2
120,118,110
84,87,59
5,93,17
358,357,31
54,14,94
93,46,36
135,2,58
144,77,106
251,195,217
8,72,116
248,246,247
124,11,27
279,358,31
92,336,2
352,11,332
115,47,101
348,64,56
56,346,339
352,27,11
38,335,351
337,336,335
277,275,355
274,319,320
101,107,24
315,313,316
182,183,173
318,319,274
174,318,276
275,320,51
355,45,353
275,274,320
279,228,303
51,37,126
45,51,126
99,141,112
318,321,319
71,37,51
173,288,172
321,320,319
301,304,303
333,356,334
341,321,175
172,288,301
302,303,304
304,288,287
304,287,310
333,332,11
325,312,285
313,338,316
340,338,313
333,11,140
308,317,316
352,327,351
102,356,333
311,308,334
54,94,298
253,257,254
166,210,145
291,292,256
186,187,188
167,188,169
179,176,178
241,161,163
33,98,94
249,247,94
133,54,290
54,298,289
290,284,133
283,261,258
171,158,168
265,263,188
125,127,102
5,124,28
6,330,331
12,70,141
71,4,88
96,87,60
104,3,141
74,97,63
103,117,109
177,162,158
180,177,158
161,241,154
160,158,162
156,159,161
192,267,243
166,145,147
147,149,148
361,359,360
211,179,219
234,362,363
181,178,176
39,63,97
262,73,264
148,149,146
283,258,221
259,257,149
202,207,206
250,252,251
224,223,222
153,146,257
149,257,146
231,148,151
166,164,360
214,215,199
77,144,116
217,152,251
194,196,193
198,199,203
153,150,146
270,268,230
230,232,200
306,305,307
242,97,245
191,243,245
307,305,244
120,121,78
68,103,50
273,306,307
78,95,39
15,58,57
55,83,48
107,47,42
67,107,42
29,64,24
21,29,67
89,134,21
42,47,128
75,101,24
107,29,24
64,69,56
96,60,83
69,344,56
130,58,2
344,346,56
344,345,346
139,8,33
336,337,2
2,135,92
58,15,135
15,114,135
98,249,94
344,84,345
69,134,87
69,84,344
130,82,345
345,84,130
134,89,60
59,43,84
84,69,87
58,43,57
58,130,43
83,60,89
87,134,60
106,77,118
65,135,114
209,144,106
65,114,77
79,62,105
120,78,137
53,62,81
32,43,59
205,106,295
77,114,118
293,296,295
114,15,110
199,204,203
206,106,205
203,204,202
246,197,252
204,215,216
201,232,151
205,203,202
199,215,204
295,203,205
296,198,203
209,207,208
202,204,216
207,209,206
224,193,223
208,222,209
222,225,144
77,116,65
33,94,14
209,222,144
225,116,144
195,197,196
207,202,216
255,256,254
256,297,250
195,196,194
216,215,217
217,214,152
153,257,253
150,153,152
217,215,214
251,153,253
150,151,148
251,152,153
214,199,201
151,150,152
148,146,150
260,258,261
254,250,253
261,291,255
290,289,291
189,10,133
143,36,35
259,261,255
220,221,218
291,256,255
299,300,247
255,254,257
256,250,254
292,297,256
298,94,247
292,298,297
292,289,298
290,54,289
100,14,54
297,300,299
247,249,248
248,197,246
195,194,217
298,300,297
298,247,300
252,299,246
252,250,299
207,194,208
197,248,193
193,196,197
193,208,194
216,194,207
216,217,194
252,195,251
252,197,195
65,72,92
116,225,98
223,225,222
223,248,98
208,224,222
208,193,224
98,248,249
223,193,248
33,8,98
20,28,27
116,98,8
225,223,98
34,33,14
34,139,33
314,340,313
346,82,38
20,336,92
27,352,350
348,75,24
115,138,47
324,322,349
353,115,75
75,348,349
24,64,348
348,347,349
56,339,340
347,314,349
338,339,38
347,340,314
347,56,340
316,338,328
340,339,338
312,313,315
308,311,310
285,184,325
314,313,312
183,286,288
285,315,287
312,315,285
310,311,309
286,287,288
315,316,317
277,354,185
324,314,312
286,184,285
324,349,314
323,324,325
322,354,75
75,354,353
75,349,322
323,322,324
323,354,322
128,122,18
128,47,122
47,138,122
45,126,138
75,115,101
353,45,115
354,277,355
276,318,274
40,16,85
126,40,85
37,40,126
123,9,41
275,51,45
320,71,51
277,274,275
277,276,274
185,276,277
183,184,286
174,175,318
175,172,227
318,175,321
172,226,227
185,182,276
173,175,174
276,182,174
185,323,184
185,184,182
323,325,184
173,183,288
182,184,183
175,173,172
174,182,173
315,317,287
316,328,308
226,301,303
226,172,301
304,310,309
287,317,310
302,304,309
301,288,304
321,341,342
4,343,330
343,341,229
342,320,321
228,227,226
341,175,227
343,342,341
71,320,342
329,229,280
341,227,229
329,343,229
343,4,342
329,280,278
228,226,303
86,331,278
278,331,329
309,358,302
278,280,279
229,228,280
229,227,228
356,358,309
279,303,302
311,356,309
311,334,356
302,358,279
356,102,357
308,326,334
326,352,332
332,333,334
26,66,127
11,124,140
28,20,25
93,5,46
140,124,5
317,308,310
328,327,326
334,326,332
308,328,326
338,38,327
350,336,27
327,352,326
351,335,350
327,38,351
339,346,38
351,350,352
335,336,350
72,25,92
27,336,20
139,25,8
20,92,25
46,139,34
28,25,139
46,28,139
124,27,28
36,46,34
5,28,46
14,35,34
108,93,36
34,35,36
14,100,35
259,260,261
218,219,171
260,213,258
212,360,211
213,221,258
211,359,176
171,219,180
221,213,219
179,177,180
178,162,177
169,168,167
158,160,159
163,160,162
161,159,160
154,239,155
161,160,163
171,168,169
158,159,168
265,170,157
167,168,170
170,156,157
170,159,156
156,154,157
156,161,154
284,281,283
221,219,218
218,171,169
180,158,171
220,283,221
281,291,261
220,282,283
290,291,281
169,187,218
282,284,283
186,284,282
290,281,284
187,186,282
220,187,282
189,133,186
133,284,186
218,187,220
169,188,187
188,189,186
100,54,133
140,102,333
